,Time
2112,1.919
2113,1.076
2114,1.989
2115,1.997
2116,0.998
2117,1.919
2118,1.994
2119,2.019
2120,2.05
2121,2.989
2122,1.994
2123,1.919
2124,0.997
2125,2.071
2126,1.918
2127,1.996
2128,3.068
2129,1.997
2130,1.916
2131,2.071
2132,1.945
2133,1.046
2134,1.995
2135,4.911
2136,4.065
2137,2.996
2138,1.991
2139,5.936
2140,3.016
2141,1.962
2142,1.974
2143,6.065
2144,3.989
2145,1.994
2146,1.916
2147,2.025
2148,4.959
2149,2.071
2150,4.907
2151,4.011
2152,2.053
2153,6.985
2154,2.988
2155,4.991
2156,3.985
2157,4.987
2158,3.911
2159,1.994
2160,3.079
2161,4.978
2162,2.992
2163,2.992
2164,3.99
2165,1.998
2166,2.988
2167,2.993
2168,2.912
2169,1.025
2170,2.043
2171,1.918
2172,2.071
2173,2.992
2174,1.998
2175,1.991
2176,1.996
2177,1.993
2178,1.994
2179,1.955
2180,1.042
2181,1.988
2182,1.997
2183,1.994
2184,1.999
2185,1.931
2186,1.058
2187,1.918
2188,2.07
2189,1.996
2190,1.941
2191,1.05
2192,1.996
2193,1.993
2194,1.92
2195,2.071
2196,1.964
2197,1.028
2198,1.995
2199,1.994
2200,1.994
2201,0.998
2202,0.997
2203,2.075
2204,1.99
2205,1.994
2206,1.919
2207,2.019
2208,0.974
2209,2.074
2210,1.992
2211,1.993
2212,1.951
2213,3.036
2214,1.919
2215,2.021
2216,2.044
2217,1.919
2218,2.072
2219,1.992
2220,1.92
2221,4.065
2222,2.918
2223,1.994
2224,2.991
2225,2.07
2226,2.918
2227,3.987
2228,2.994
2229,1.994
2230,1.994
2231,1.994
2232,3.994
2233,3.99
2234,1.99
2235,2.992
2236,2.073
2237,1.944
2238,1.995
2239,3.047
2240,3.906
2241,2.074
2242,1.999
2243,0.994
2244,1.995
2245,2.947
2246,4.031
2247,4.918
2248,3.063
2249,2.922
2250,4.056
2251,3.989
2252,3.99
2253,1.995
2254,1.995
2255,2.991
2256,10.894
2257,2.051
2258,3.934
2259,3.071
2260,2.925
2261,2.062
2262,1.996
2263,1.993
2264,1.995
2265,3.989
2266,3.99
2267,3.989
2268,2.993
2269,1.996
2270,2.99
2271,1.915
2272,2.04
2273,2.031
2274,2.989
2275,1.995
2276,2.913
2277,3.067
2278,1.946
2279,1.047
2280,1.994
2281,1.943
2282,2.001
2283,1.965
2284,2.992
2285,1.994
2286,1.995
2287,2.992
2288,4.069
2289,1.914
2290,3.072
2291,1.916
2292,5.066
2293,5.932
2294,1.968
2295,6.01
2296,2.047
2297,3.91
2298,3.071
2299,1.995
2300,1.995
2301,2.994
2302,4.977
2303,4.914
2304,1.998
2305,4.016
2306,2.962
2307,2.075
2308,3.99
2309,1.99
2310,1.995
2311,1.995
2312,3.988
2313,3.938
2314,3.047
2315,1.939
2316,1.971
2317,4.07
2318,2.991
2319,2.989
2320,2.993
2321,2.994
2322,1.991
2323,3.99
2324,6.978
2325,2.919
2326,2.07
2327,2.932
2328,2.055
2329,2.993
2330,3.93
2331,1.057
2332,1.992
2333,3.941
2334,1.968
2335,1.078
2336,3.986
2337,1.993
2338,1.996
2339,0.997
2340,1.918
2341,2.075
2342,1.995
2343,1.995
2344,1.938
2345,1.022
2346,1.947
2347,2.069
2348,2.0
2349,1.994
2350,3.978
2351,1.927
2352,2.07
2353,1.955
2354,1.037
2355,1.919
2356,5.986
2357,2.99
2358,2.993
2359,3.016
2360,5.959
2361,7.057
2362,2.917
2363,4.005
2364,2.006
2365,5.986
2366,2.978
2367,3.056
2368,14.908
2369,3.071
2370,5.01
2371,4.964
2372,3.071
2373,2.993
2374,2.991
2375,5.985
2376,3.992
2377,3.985
2378,10.892
2379,3.988
2380,2.023
2381,4.989
2382,4.042
2383,1.995
2384,1.995
2385,2.909
2386,15.039
2387,6.982
2388,2.988
2389,1.998
2390,4.983
2391,2.993
2392,2.929
2393,2.061
2394,2.912
2395,2.07
2396,3.99
2397,6.981
2398,2.996
2399,1.989
2400,2.994
2401,1.919
2402,3.068
2403,1.968
2404,3.019
2405,6.906
2406,3.988
2407,3.017
2408,3.047
2409,2.988
2410,2.993
2411,2.915
2412,1.995
2413,3.068
2414,2.992
2415,5.91
2416,16.98
2417,2.047
2418,1.995
2419,5.984
2420,9.973
2421,5.977
2422,6.908
2423,2.039
2424,2.031
2425,1.99
2426,2.995
2427,7.9
2428,8.976
2429,4.065
2430,1.996
2431,1.994
2432,1.998
2433,3.985
2434,10.971
2435,1.994
2436,1.999
2437,3.986
2438,1.994
2439,3.989
2440,2.992
2441,1.995
2442,1.995
2443,1.995
2444,2.919
2445,1.008
2446,2.057
2447,1.919
2448,2.019
2449,2.969
2450,2.067
2451,2.918
2452,2.072
2453,2.991
2454,1.994
2455,1.995
2456,2.917
2457,2.069
2458,3.938
2459,4.041
2460,2.917
2461,2.023
2462,1.966
2463,3.989
2464,3.99
2465,3.989
2466,2.07
2467,1.995
2468,1.994
2469,1.92
2470,3.027
2471,7.026
2472,4.908
2473,5.061
2474,3.915
2475,4.986
2476,2.074
2477,1.991
2478,3.994
2479,5.979
2480,2.915
2481,4.003
2482,3.06
2483,5.904
2484,3.071
2485,2.949
2486,2.986
2487,9.025
2488,2.936
2489,4.965
2490,3.023
2491,4.036
2492,4.986
2493,1.992
2494,3.989
2495,6.981
2496,1.982
2497,1.952
2498,3.047
2499,1.999
2500,2.988
2501,2.991
2502,1.992
2503,1.922
2504,1.078
2505,1.988
2506,2.976
2507,1.015
2508,1.998
2509,1.989
2510,1.997
2511,1.995
2512,1.995
2513,1.919
2514,1.994
2515,1.078
2516,1.99
2517,1.994
2518,1.921
2519,2.022
2520,1.994
2521,1.995
2522,1.987
2523,2.002
2524,1.048
2525,0.997
2526,1.993
2527,2.993
2528,0.998
2529,2.074
2530,1.994
2531,1.916
2532,2.991
2533,1.995
2534,2.074
2535,1.916
2536,1.995
2537,2.073
2538,1.995
2539,1.994
2540,3.937
2541,4.042
2542,1.916
2543,2.073
2544,3.994
2545,2.909
2546,2.991
2547,2.079
2548,2.908
2549,2.992
2550,7.055
2551,4.913
2552,3.989
2553,2.079
2554,4.979
2555,2.917
2556,1.994
2557,2.074
2558,2.941
2559,4.043
2560,1.94
2561,3.042
2562,1.967
2563,1.946
2564,0.996
2565,3.025
2566,3.038
2567,3.974
2568,4.922
2569,3.022
2570,3.043
2571,4.987
2572,2.971
2573,1.935
2574,1.996
2575,2.077
2576,1.99
2577,2.993
2578,3.988
2579,3.912
2580,2.073
2581,1.994
2582,1.999
2583,1.94
2584,4.04
2585,2.992
2586,1.994
2587,1.935
2588,2.051
2589,2.993
2590,2.991
2591,1.933
2592,1.062
2593,1.989
2594,2.919
2595,1.995
2596,1.077
2597,1.988
2598,1.997
2599,1.943
2600,2.047
2601,1.919
2602,1.994
2603,1.995
2604,1.994
2605,1.995
2606,2.08
2607,1.929
2608,1.976
2609,1.076
2610,1.997
2611,1.993
2612,2.912
2613,1.996
2614,2.022
2615,2.963
2616,2.024
2617,1.047
2618,1.995
2619,2.915
2620,6.01
2621,5.957
2622,3.988
2623,2.023
2624,1.968
2625,4.016
2626,4.038
2627,2.995
2628,1.943
2629,1.987
2630,2.002
2631,2.043
2632,3.987
2633,2.926
2634,3.982
2635,1.994
2636,2.994
2637,5.064
2638,3.989
2639,1.917
2640,2.073
2641,1.996
2642,1.99
2643,2.99
2644,3.991
2645,3.914
2646,2.07
2647,2.94
2648,3.044
2649,3.99
2650,1.994
2651,2.969
2652,2.022
2653,1.99
2654,1.995
2655,3.989
2656,3.992
2657,3.986
2658,1.92
2659,1.995
2660,6.062
2661,1.992
2662,1.994
2663,1.995
2664,1.972
2665,1.024
2666,2.989
2667,2.991
2668,1.998
2669,1.989
2670,1.999
2671,1.993
2672,1.92
2673,2.019
2674,3.988
2675,2.047
2676,1.995
2677,1.918
2678,1.996
2679,2.073
2680,1.989
2681,1.944
2682,1.05
2683,1.918
2684,2.02
2685,2.046
2686,1.994
2687,1.995
2688,1.994
2689,1.919
2690,1.998
2691,2.99
2692,3.01
2693,1.059
2694,2.94
2695,1.967
2696,1.994
2697,2.075
2698,1.995
2699,3.988
2700,4.908
2701,3.068
2702,2.002
2703,2.993
2704,5.066
2705,1.946
2706,3.037
2707,1.919
2708,2.074
2709,2.912
2710,3.068
2711,5.93
2712,2.053
2713,1.991
2714,4.91
2715,3.068
2716,2.917
2717,2.034
2718,1.034
2719,1.999
2720,2.912
2721,5.063
2722,2.991
2723,2.993
2724,1.919
2725,1.994
2726,3.004
2727,3.022
2728,4.023
2729,2.992
2730,1.995
2731,1.994
2732,3.941
2733,4.038
2734,2.993
2735,1.994
2736,1.995
2737,3.93
2738,2.057
2739,1.989
2740,1.997
2741,2.992
2742,1.927
2743,1.062
2744,1.999
2745,1.993
2746,1.995
2747,1.959
2748,1.032
2749,1.946
2750,2.045
2751,1.995
2752,1.918
2753,3.003
2754,0.987
2755,2.07
2756,1.942
2757,1.996
2758,0.997
2759,1.97
2760,2.068
2761,1.997
2762,0.922
2763,1.999
2764,1.995
2765,1.003
2766,1.984
2767,1.995
2768,0.998
2769,1.998
2770,0.998
2771,1.994
2772,0.998
2773,1.994
2774,1.992
2775,2.991
2776,1.003
2777,2.068
2778,1.915
2779,2.07
2780,1.92
2781,2.036
2782,1.953
2783,2.071
2784,3.913
2785,2.993
2786,2.073
2787,1.991
2788,2.943
2789,1.967
2790,2.994
2791,4.021
2792,2.038
2793,1.994
2794,1.996
2795,3.996
2796,3.967
2797,2.01
2798,3.913
2799,2.071
2800,2.992
2801,2.915
2802,1.996
2803,2.992
2804,3.015
2805,2.047
2806,1.996
2807,3.987
2808,3.915
2809,2.074
2810,2.992
2811,1.988
2812,3.917
2813,2.003
2814,1.986
2815,2.992
2816,2.07
2817,1.995
2818,3.993
2819,1.991
2820,1.961
2821,3.021
2822,2.0
2823,1.945
2824,1.967
2825,1.073
2826,2.916
2827,2.075
2828,2.912
2829,1.995
2830,2.071
2831,1.995
2832,1.994
2833,3.071
2834,2.989
2835,0.998
2836,1.077
2837,1.991
2838,1.995
2839,1.997
2840,1.916
2841,3.072
2842,1.989
2843,1.944
2844,1.971
2845,3.032
2846,1.955
2847,2.03
2848,2.035
2849,2.995
2850,2.913
2851,2.994
2852,2.076
2853,1.992
2854,1.994
2855,2.959
2856,2.946
2857,2.021
2858,3.963
2859,2.073
2860,1.996
2861,1.915
2862,3.071
2863,1.998
2864,1.992
2865,2.912
2866,1.995
2867,2.07
2868,1.998
2869,1.915
2870,3.068
2871,1.919
2872,3.016
2873,1.972
2874,3.067
2875,5.988
2876,2.991
2877,1.915
2878,2.019
2879,1.97
2880,3.072
2881,2.992
2882,3.987
2883,3.912
2884,1.996
2885,3.07
2886,5.985
2887,1.995
2888,2.912
2889,2.07
2890,1.998
2891,3.986
2892,2.992
2893,4.911
2894,1.994
2895,2.04
2896,1.951
2897,6.01
2898,2.981
2899,1.996
2900,1.056
2901,1.998
2902,1.988
2903,1.998
2904,2.991
2905,3.99
2906,2.991
2907,1.997
2908,1.917
2909,2.072
2910,3.992
2911,2.989
2912,1.995
2913,1.993
2914,1.995
2915,1.994
2916,1.925
2917,1.99
2918,1.024
2919,2.044
2920,1.997
2921,1.991
2922,1.996
2923,0.996
2924,2.943
2925,1.968
